year,month,day,hour,minute,second,event
1999,1,6,1,47,31,603
1999,1,6,12,24,8,1988
1999,1,6,0,0,24,8856
1999,1,12,7,59,25,661
1999,1,13,6,8,20,5010
1999,1,13,7,13,40,866
1999,1,13,7,23,55,808
1999,1,13,15,2,8,2348
1999,1,13,15,36,17,977
1999,1,13,20,12,2,1411
1999,1,14,2,21,22,480
1999,1,14,10,13,42,4736
1999,1,14,19,0,40,5082
1999,1,14,21,28,3,314
1999,1,15,1,24,35,615
1999,1,15,1,40,35,386
1999,1,15,3,0,18,1339
1999,1,15,5,29,14,252
1999,1,15,6,35,22,360
1999,1,15,10,6,33,311
1999,1,15,12,23,22,2230
1999,1,15,13,6,1,272
1999,1,15,14,41,14,13740
1999,1,15,19,18,31,1008
1999,1,15,23,41,58,13088
1999,1,16,0,58,15,2823
1999,1,16,2,43,18,506
1999,1,16,5,58,54,625
1999,1,16,12,6,5,57509
1999,1,16,12,50,23,733
1999,1,16,13,45,5,782
1999,1,16,19,7,28,3042
1999,1,16,19,55,2,10588
1999,1,16,20,24,4,1995
1999,1,16,23,27,35,354
1999,1,16,23,42,59,604
1999,1,17,4,5,49,394
1999,1,17,4,25,38,4505
1999,1,17,6,3,4,384
1999,1,17,10,56,54,307
1999,1,17,17,1,7,6636
1999,1,17,19,54,20,1059
1999,1,17,21,47,28,642
1999,1,17,23,9,55,498
1999,1,17,23,25,20,7039
1999,1,17,23,40,1,1622
1999,1,18,0,49,12,378
1999,1,18,2,32,56,1665
1999,1,18,2,45,8,445
1999,1,18,2,48,50,622
1999,1,18,3,43,30,2551
1999,1,18,3,49,23,4449
1999,1,18,5,11,54,916
1999,1,18,6,44,18,949
1999,1,18,10,7,42,407
1999,1,18,13,11,40,2763
1999,1,18,16,5,35,2665
1999,1,18,18,10,29,6447
1999,1,18,18,36,55,1172
1999,1,18,22,40,22,344
1999,1,19,1,30,58,1079
1999,1,19,5,7,8,381
1999,1,19,8,3,36,17531
1999,1,19,11,21,33,426
1999,1,19,22,44,31,1005
1999,1,20,2,5,25,395
1999,1,20,12,41,18,278
1999,1,20,18,58,14,456
1999,1,20,19,18,50,7925
1999,1,21,4,58,9,664
1999,1,21,14,14,26,2298
1999,1,21,22,2,47,331
1999,1,22,2,27,45,430
1999,1,22,7,3,54,6473
1999,1,22,9,15,28,587
1999,1,22,10,57,34,794
1999,1,22,11,38,40,801
1999,1,22,13,28,23,712
1999,1,22,17,17,37,20297
1999,1,22,23,28,2,4288
1999,1,23,10,0,13,753
1999,1,23,13,27,17,388
1999,1,23,13,40,15,659
1999,1,23,13,47,28,3366
1999,1,23,13,49,46,944
1999,1,23,15,2,40,1288
1999,1,23,15,15,24,2141
1999,1,23,17,36,28,1868
1999,1,23,18,9,59,380
1999,1,23,19,15,11,8648
1999,1,23,21,23,43,6873
1999,1,24,2,15,2,3001
1999,1,24,3,27,51,633
1999,1,24,5,32,31,427
1999,1,24,11,21,32,358
1999,1,24,20,25,58,1181
1999,1,24,22,29,29,3279
1999,1,25,5,52,29,503
1999,1,25,14,7,35,8175
1999,1,25,16,55,44,290
1999,1,26,7,46,34,326
1999,1,26,18,41,10,20319
1999,1,27,4,12,5,567
1999,1,28,10,2,13,484
1999,1,31,10,21,56,480
1999,2,1,8,36,33,23746
1999,2,2,5,18,20,707
1999,2,10,12,10,23,2703
1999,2,10,23,11,2,319
1999,2,12,0,1,47,453
1999,2,12,1,15,3,1477
1999,2,12,3,17,52,715
1999,2,12,3,31,12,585
1999,2,12,4,31,17,367
1999,2,12,6,12,22,1730
1999,2,12,8,18,31,264
1999,2,12,14,25,49,900
1999,2,12,15,24,24,5429
1999,2,12,17,2,7,355
1999,2,12,22,3,5,3790
1999,2,12,23,59,16,682
1999,2,13,7,15,21,542
1999,2,13,7,46,15,247
1999,2,13,13,28,34,423
1999,2,14,10,36,2,3744
1999,2,14,14,43,25,537
1999,2,14,18,33,52,358
1999,2,15,4,44,41,515
1999,2,15,6,25,23,492
1999,2,15,9,26,55,424
1999,2,15,13,16,50,903
1999,2,15,19,3,37,929
1999,2,15,20,41,43,884
1999,2,15,0,1,37,44687
1999,2,16,1,25,24,1645
1999,2,16,2,58,8,53891
1999,2,16,16,8,13,454
1999,2,16,23,22,18,12622
1999,2,17,0,59,3,27257
1999,2,17,12,36,38,1948
1999,2,17,15,20,20,1147
1999,2,18,0,32,36,817
1999,2,18,7,37,1,272
1999,2,18,10,28,25,14113
1999,2,18,13,51,24,875
1999,2,18,16,21,35,366
1999,2,18,22,47,9,576
1999,2,20,6,45,3,391
1999,2,20,10,0,27,838
1999,2,20,14,11,20,2099
1999,2,20,19,29,57,542
1999,2,20,20,59,45,483
1999,2,21,9,46,14,6039
1999,2,21,14,16,29,511
1999,2,21,22,5,17,443
1999,2,22,4,10,10,316
1999,2,22,13,55,32,419
1999,2,28,16,35,46,157735
1999,2,28,19,15,38,710
1999,2,28,21,12,19,1080
1999,3,2,10,59,27,1189
1999,3,2,15,12,21,492
1999,3,3,2,29,8,661
1999,3,3,4,12,34,491
1999,3,3,4,25,17,629
1999,3,3,6,1,16,1123
1999,3,3,12,8,27,478
1999,3,3,17,20,12,545
1999,3,3,23,35,57,2450
1999,3,4,18,15,36,1370
1999,3,4,19,29,55,1629
1999,3,5,19,13,56,458
1999,3,6,17,36,24,4982
1999,3,6,18,54,39,827
1999,3,6,20,14,9,5122
1999,3,8,0,38,33,403
1999,3,8,3,44,0,371
1999,3,8,8,36,41,480
1999,3,8,13,17,15,1016
1999,3,8,16,48,52,1510
1999,3,9,3,51,42,454
1999,3,9,15,54,1,386
1999,3,9,22,52,7,481
1999,3,10,3,23,11,11332
1999,3,10,9,41,33,557
1999,3,11,0,8,8,15559
1999,3,11,9,13,59,1260
1999,3,11,15,22,4,391
1999,3,11,20,0,37,1390
1999,3,11,20,33,30,561
1999,3,12,2,23,20,759
1999,3,12,8,55,56,1314
1999,3,12,10,17,44,22148
1999,3,12,12,34,42,532
1999,3,12,13,25,14,440
1999,3,12,15,2,43,1387
1999,3,12,18,23,39,1129
1999,3,12,19,34,20,2187
1999,3,12,19,39,47,323
1999,3,13,5,2,46,1614
1999,3,13,8,12,25,1582
1999,3,13,19,22,14,395
1999,3,14,1,28,35,1198
1999,3,14,3,5,36,930
1999,3,14,9,47,18,2116
1999,3,15,11,26,15,766
1999,3,15,12,52,4,3431
1999,3,15,21,50,45,1426
1999,3,15,23,20,44,4263
1999,3,16,1,35,34,1304
1999,3,16,2,50,9,22441
1999,3,16,7,7,19,710
1999,3,16,8,51,24,1734
1999,3,16,12,1,37,4909
1999,3,16,13,24,22,7739
1999,3,16,18,27,6,3851
1999,3,16,19,49,51,269
1999,3,16,20,9,57,845
1999,3,16,20,17,13,370
1999,3,16,21,38,53,267941
1999,3,17,2,7,51,312
1999,3,17,3,41,53,433
1999,3,17,3,48,20,345
1999,3,17,3,58,35,403
1999,3,17,8,17,17,838
1999,3,17,8,36,10,526
1999,3,17,9,53,14,165573
1999,3,17,11,34,30,422
1999,3,17,14,45,50,27916
1999,3,17,19,53,28,371
1999,3,17,21,33,11,432
1999,3,18,0,18,20,2760
1999,3,18,0,35,20,795
1999,3,18,4,1,32,13531
1999,3,18,5,23,10,3090
1999,3,18,8,12,41,532
1999,3,18,8,29,59,108119
1999,3,18,16,1,33,696
1999,3,18,17,42,27,3669
1999,3,19,23,30,15,791
1999,3,21,10,26,6,314
1999,3,30,5,12,22,320
1999,4,2,8,11,48,5960
1999,4,3,23,4,8,20630
1999,4,3,23,22,40,1216
1999,4,4,2,43,18,4681
1999,4,4,5,25,9,1085
1999,4,5,5,31,17,972
1999,4,5,8,30,21,2362
1999,4,5,19,11,43,37335
1999,4,6,1,11,26,568
1999,4,7,4,35,19,10143
1999,4,7,9,22,8,548
1999,4,8,3,51,53,1400
1999,4,8,18,28,36,520
1999,4,22,5,2,13,694
1999,4,25,12,29,59,595
1999,4,27,20,23,43,691
1999,4,28,20,31,1,17468
1999,4,29,8,42,11,1211
1999,4,29,15,40,44,588
1999,4,29,17,14,45,2492
1999,4,29,19,50,3,18661
1999,4,30,3,53,55,888
1999,4,30,7,35,23,535
1999,4,30,12,15,42,4797
1999,5,2,8,10,26,1458
1999,5,2,10,1,41,4300
1999,5,3,5,47,52,26942
1999,5,3,7,47,18,3543
1999,5,3,15,33,32,595
1999,5,3,18,13,10,481
1999,5,3,23,10,20,84494
1999,5,6,1,33,4,442
1999,5,7,4,35,54,9240
1999,5,7,13,36,27,1059
1999,5,7,14,28,59,1472
1999,5,7,18,31,40,760
1999,5,8,1,2,26,881
1999,5,8,10,53,57,1809
1999,5,8,15,9,26,1351
1999,5,8,16,41,55,1569
1999,5,8,21,50,23,1835
1999,5,8,23,29,31,2070
1999,5,9,0,24,44,1331
1999,5,9,0,37,55,761
1999,5,9,4,10,54,4814
1999,5,9,8,59,36,530
1999,5,9,12,1,18,1393
1999,5,9,16,10,26,7025
1999,5,9,17,51,27,718
1999,5,9,17,57,51,145315
1999,5,10,3,3,45,2661
1999,5,10,5,26,45,13420
1999,5,10,9,17,56,557
1999,5,10,9,35,25,795
1999,5,10,11,18,51,2241
1999,5,10,17,29,17,602
1999,5,11,20,40,11,529
1999,5,11,21,44,58,1845
1999,5,12,4,32,30,943
1999,5,14,5,11,11,567
1999,5,16,13,29,51,1106
1999,5,16,16,56,43,574
1999,5,16,20,19,43,2209
1999,5,17,3,42,22,5526
1999,5,17,4,6,53,13510
1999,5,17,7,4,57,514
1999,5,17,8,22,15,716
1999,5,17,9,5,26,332
1999,5,17,13,17,44,4952
1999,5,17,17,5,36,14489
1999,5,17,18,2,44,408
1999,5,17,19,53,18,4338
1999,5,17,21,56,20,335
1999,5,18,3,19,29,916
1999,5,18,7,14,48,5634
1999,5,20,12,3,55,231
1999,5,20,15,58,53,459
1999,5,20,16,3,4,442
1999,5,20,17,36,53,666
1999,5,20,23,16,47,589
1999,5,20,23,30,41,1587
1999,5,21,2,30,46,537
1999,5,22,15,10,36,534
1999,5,22,15,24,41,1556
1999,5,23,0,6,5,214
1999,5,23,14,14,8,472
1999,5,23,17,30,19,2424
1999,5,24,4,31,46,957
1999,5,24,5,4,51,731
1999,5,24,6,47,3,315
1999,5,24,8,10,26,1581
1999,5,24,13,50,41,460
1999,5,24,17,10,50,2238
1999,5,24,17,36,36,975
1999,5,24,23,25,55,264
1999,5,25,2,54,55,479
1999,5,25,4,29,45,460
1999,5,25,17,11,21,487
1999,5,25,17,27,7,398
1999,5,25,21,35,12,234
1999,5,25,23,4,1,3279
1999,5,25,23,36,4,675
1999,5,26,2,18,1,524
1999,5,26,2,27,55,1032
1999,5,26,2,34,23,366
1999,5,26,2,40,51,358
1999,5,26,8,55,41,9815
1999,5,26,19,21,45,565
1999,5,26,19,55,24,328
1999,5,27,5,32,58,3650
1999,5,27,11,41,1,1675
1999,5,27,16,44,15,1084
1999,5,27,21,15,22,2174
1999,5,28,22,29,7,525
1999,5,28,22,32,5,3445
1999,5,29,3,8,50,17123
1999,5,29,20,7,58,8546
1999,5,31,22,15,38,974
1999,6,1,18,55,17,1505
1999,6,1,22,44,43,566
1999,6,2,4,28,56,287
1999,6,2,4,45,33,557
1999,6,2,10,55,26,523
1999,6,2,12,6,14,947
1999,6,2,23,53,55,725
1999,6,3,7,41,57,361
1999,6,3,9,28,45,536
1999,6,3,19,54,21,800
1999,6,3,21,11,31,8437
1999,6,3,22,46,17,691
1999,6,3,23,0,19,1122
1999,6,4,5,37,47,2447
1999,6,4,6,59,58,490858
1999,6,4,19,59,48,3375
1999,6,4,21,42,8,1062
1999,6,4,23,6,43,663
1999,6,5,1,36,47,316
1999,6,5,5,3,2,2002
1999,6,5,8,14,47,8658
1999,6,5,14,40,7,463
1999,6,6,1,42,6,1235
1999,6,6,4,59,35,1139
1999,6,6,5,57,6,2161
1999,6,7,3,59,47,397
1999,6,7,9,24,28,608
1999,6,7,11,50,3,339
1999,6,7,12,31,32,611
1999,6,7,13,31,27,496
1999,6,8,17,58,47,893
1999,6,9,3,40,38,674
1999,6,9,18,58,49,458
1999,6,10,3,16,44,291
1999,6,10,11,2,47,724
1999,6,10,12,28,30,337
1999,6,11,11,12,46,931
1999,6,11,14,17,19,670
1999,6,11,18,13,26,373
1999,6,12,13,33,11,878
1999,6,12,21,15,52,310
1999,6,12,22,46,57,440
1999,6,13,1,47,55,480
1999,6,13,2,38,19,389
1999,6,13,6,36,8,442
1999,6,15,8,56,43,760
1999,6,15,23,16,51,1264
1999,6,16,1,29,8,1639
1999,6,17,17,35,7,460
1999,6,18,4,39,20,3901
1999,6,18,6,38,39,1802
1999,6,18,11,30,28,1428
1999,6,18,14,24,19,2940
1999,6,18,14,41,22,2133
1999,6,19,8,9,13,963
1999,6,19,23,59,14,1165
1999,6,20,4,35,41,7253
1999,6,20,6,13,44,1455
1999,6,20,7,0,2,501
1999,6,20,8,36,27,15879
1999,6,20,10,15,24,383
1999,6,20,11,56,21,741
1999,6,20,13,59,1,1319
1999,6,21,19,24,23,697
1999,6,21,21,16,15,406
1999,6,23,6,50,16,323
1999,6,23,7,50,3,389
1999,6,23,18,57,55,467
1999,6,23,20,9,45,810
1999,6,23,23,15,30,1213
1999,6,24,10,28,24,524
1999,6,24,10,40,40,1834
1999,6,24,20,2,30,10708
1999,6,24,22,55,44,669
1999,6,24,23,37,35,1190
1999,7,1,1,45,29,2845
1999,7,1,4,33,7,695
1999,7,1,7,3,24,934
1999,7,1,7,39,51,4239
1999,7,1,8,12,55,558
1999,7,1,15,31,23,452
1999,7,1,17,31,54,345
1999,7,1,20,47,4,425
1999,7,2,1,33,44,23069
1999,7,2,4,45,19,462
1999,7,2,6,19,2,2951
1999,7,2,7,19,14,491
1999,7,2,14,32,37,780
1999,7,2,15,17,24,48199
1999,7,3,1,36,42,1605
1999,7,3,2,36,35,1122
1999,7,3,5,30,40,6057
1999,7,3,5,58,24,388
1999,7,3,15,4,38,2487
1999,7,3,18,59,40,2143
1999,7,3,21,21,54,2994
1999,7,3,23,18,1,658
1999,7,4,16,20,24,360
1999,7,4,19,47,55,867
1999,7,4,20,8,8,907
1999,7,4,22,45,32,5707
1999,7,5,1,30,55,2601
1999,7,5,11,53,53,361
1999,7,5,14,19,6,327
1999,7,5,14,23,28,735
1999,7,5,15,53,52,1396
1999,7,5,22,17,13,342
1999,7,6,21,4,49,442
1999,7,7,1,4,14,767
1999,7,7,1,39,52,865
1999,7,7,3,9,19,619
1999,7,7,5,34,41,657
1999,7,7,5,51,20,629
1999,7,7,6,20,30,10106
1999,7,7,9,18,55,1783
1999,7,8,19,31,18,602
1999,7,9,0,24,55,2420
1999,7,9,5,22,49,844
1999,7,9,14,57,12,515
1999,7,9,18,2,38,1424
1999,7,9,18,24,28,1517
1999,7,9,19,9,8,1474
1999,7,9,20,37,53,378
1999,7,9,22,38,32,17590
1999,7,9,22,44,37,385
1999,7,9,23,52,35,9974
1999,7,10,6,17,50,687
1999,7,10,19,18,58,1744
1999,7,11,0,11,58,3550
1999,7,11,6,25,4,474
1999,7,11,15,49,31,649
1999,7,11,23,42,51,806
1999,7,12,8,51,21,6275
1999,7,12,15,31,5,1169
1999,7,12,19,43,24,918
1999,7,12,23,32,23,2882
1999,7,16,8,46,47,866
1999,7,17,6,58,12,706
1999,7,17,16,24,3,5497
1999,7,17,16,43,4,419
1999,7,17,23,4,37,786
1999,7,18,0,3,25,2757
1999,7,18,8,32,22,338
1999,7,18,14,56,52,389
1999,7,18,17,50,58,5720
1999,7,18,20,30,49,517
1999,7,19,1,53,11,672
1999,7,19,8,20,46,251
1999,7,19,17,0,31,443
1999,7,19,19,3,30,514
1999,7,20,6,6,55,487
1999,7,20,7,34,40,435
1999,7,20,17,9,57,698
1999,7,21,9,11,14,755
1999,7,21,17,56,25,448
1999,7,21,21,33,25,306
1999,7,22,0,52,50,2740
1999,7,22,3,30,39,616
1999,7,22,14,14,15,579
1999,7,22,20,57,33,7249
1999,7,22,23,43,15,766
1999,7,23,5,1,45,1807
1999,7,23,6,30,33,1735
1999,7,23,11,32,13,4608
1999,7,23,12,45,16,664
1999,7,23,14,27,38,447
1999,7,23,15,56,15,10098
1999,7,23,17,40,46,718
1999,7,23,18,54,59,1518
1999,7,23,19,12,59,376
1999,7,23,19,23,32,359
1999,7,24,1,30,6,1214
1999,7,24,2,53,49,851
1999,7,24,4,0,18,9139
1999,7,24,5,40,43,939
1999,7,24,8,1,24,19173
1999,7,24,9,31,59,1736
1999,7,24,11,7,36,873
1999,7,24,12,3,48,3213
1999,7,24,21,35,59,2410
1999,7,24,23,1,4,2058
1999,7,25,1,2,44,603
1999,7,25,1,20,43,330
1999,7,25,4,24,1,806
1999,7,25,5,11,57,1183
1999,7,25,5,28,37,662
1999,7,25,13,13,31,31583
1999,7,25,18,38,5,3275
1999,7,26,0,6,44,2726
1999,7,27,13,2,47,500
1999,7,27,18,56,14,948
1999,7,28,1,51,1,503
1999,7,28,8,9,13,3761
1999,7,28,18,51,43,361
1999,7,28,21,59,24,588
1999,7,28,23,44,46,1011
1999,7,29,10,9,3,3764
1999,7,29,10,33,41,770
1999,7,29,14,46,0,584
1999,7,29,15,13,10,3336
1999,7,29,16,29,49,3227
1999,7,29,16,49,52,2197
1999,7,29,19,25,12,291
1999,7,29,19,34,25,61183
1999,7,29,22,44,29,608
1999,7,30,0,51,26,361
1999,7,30,1,58,54,805
1999,7,30,5,6,49,361
1999,7,30,7,18,54,1945
1999,7,30,8,34,32,745
1999,7,30,8,48,39,1033
1999,7,30,12,7,56,4742
1999,7,30,12,54,24,13571
1999,7,30,13,5,12,545
1999,7,30,14,55,33,484
1999,7,30,15,13,42,1813
1999,7,30,16,4,51,18824
1999,7,30,19,9,35,4062
1999,7,30,19,16,12,978
1999,7,30,22,58,10,26569
1999,7,31,0,23,57,715
1999,7,31,0,32,13,533
1999,7,31,9,26,2,251
1999,7,31,14,23,31,494
1999,7,31,15,46,7,682
1999,7,31,23,39,40,527
1999,7,31,23,57,34,373
1999,8,1,1,14,11,741
1999,8,1,9,6,56,388
1999,8,1,10,38,13,2694
1999,8,1,15,37,40,1139
1999,8,1,18,41,59,4558
1999,8,1,20,2,59,364
1999,8,1,23,12,4,10011
1999,8,2,2,39,18,1487
1999,8,2,2,51,44,2591
1999,8,2,3,2,14,4606
1999,8,2,5,31,30,21280
1999,8,2,5,52,39,1012
1999,8,2,7,32,43,1420
1999,8,2,9,5,44,3460
1999,8,2,9,15,58,45537
1999,8,2,11,51,49,90178
1999,8,2,14,2,0,772
1999,8,2,14,46,27,36074
1999,8,2,15,29,19,582
1999,8,2,15,33,15,19282
1999,8,2,16,27,37,885
1999,8,2,18,24,49,1999
1999,8,2,21,23,18,394838
1999,8,2,22,52,40,18379
1999,8,3,0,25,5,486
1999,8,3,2,25,42,628
1999,8,3,7,19,9,1035
1999,8,3,11,36,54,3725
1999,8,3,12,51,37,493
1999,8,3,19,45,33,926
1999,8,4,3,50,22,1373
1999,8,4,9,57,57,701
1999,8,4,11,40,15,467
1999,8,4,17,32,0,422
1999,8,4,17,44,43,409
1999,8,4,18,47,35,342
1999,8,4,20,25,57,3979
1999,8,4,21,53,52,673
1999,8,4,23,29,0,952
1999,8,4,23,33,57,9788
1999,8,5,12,31,59,506
1999,8,5,14,8,50,277
1999,8,5,18,49,27,881
1999,8,5,22,15,18,4961
1999,8,5,23,19,1,583
1999,8,5,23,29,3,19209
1999,8,6,1,37,3,3571
1999,8,6,4,30,43,643
1999,8,6,7,17,56,365
1999,8,6,9,27,3,444
1999,8,6,12,36,18,264
1999,8,6,16,30,58,15032
1999,8,6,23,1,46,2135
1999,8,7,0,58,29,598
1999,8,7,1,11,19,1015
1999,8,7,1,54,48,678
1999,8,7,19,11,0,469
1999,8,7,20,46,54,2558
1999,8,7,23,5,53,842
1999,8,8,3,26,51,1574
1999,8,8,5,33,43,406
1999,8,8,7,52,12,6559
1999,8,8,17,33,53,404
1999,8,8,21,4,19,706
1999,8,9,2,50,22,739
1999,8,9,23,21,0,1122
1999,8,9,23,32,28,578
1999,8,10,6,4,5,1050
1999,8,10,7,49,20,1281
1999,8,11,18,6,43,474
1999,8,13,7,49,39,2165
1999,8,13,14,40,26,1097
1999,8,13,17,0,51,4200
1999,8,13,19,29,49,1300
1999,8,13,23,34,4,530
1999,8,14,2,55,24,2080
1999,8,14,12,6,52,55900
1999,8,15,1,20,52,4306
1999,8,15,3,55,5,602
1999,8,15,19,43,55,2635
1999,8,16,0,5,38,353
1999,8,16,17,30,44,1732
1999,8,18,6,23,37,1508
1999,8,18,9,45,5,470
1999,8,19,23,18,51,3222
1999,8,19,23,28,57,350
1999,8,20,3,27,32,4527
1999,8,20,5,50,29,6241
1999,8,20,7,20,29,4144
1999,8,20,12,56,38,1620
1999,8,20,15,15,55,440
1999,8,20,18,27,42,249949
1999,8,20,19,22,45,32180
1999,8,20,20,56,19,7763
1999,8,20,22,33,20,336
1999,8,21,1,31,31,763
1999,8,21,1,57,14,1372
1999,8,21,2,23,53,369
1999,8,21,5,25,6,3172
1999,8,21,6,54,48,971
1999,8,21,9,54,27,544
1999,8,21,16,33,21,565228
1999,8,21,19,41,12,976
1999,8,21,22,13,7,376764
1999,8,22,12,46,47,6250
1999,8,22,14,29,40,2330
1999,8,22,15,22,23,2543
1999,8,22,18,24,24,554
1999,8,23,18,4,10,31511
1999,8,23,20,22,59,682
1999,8,23,20,28,45,3079
1999,8,23,23,7,49,1627
1999,8,24,4,20,59,372
1999,8,24,15,19,29,745
1999,8,24,16,54,44,622
1999,8,25,1,35,32,266804
1999,8,25,2,16,49,795
1999,8,25,3,32,29,412
1999,8,25,18,1,3,618
1999,8,26,11,7,43,26964
1999,8,26,11,15,21,428
1999,8,26,23,21,40,1194
1999,8,27,1,32,28,5622
1999,8,27,4,32,37,1016
1999,8,27,6,7,2,702
1999,8,27,6,16,53,1293
1999,8,27,7,29,18,311
1999,8,27,9,23,33,2375
1999,8,27,10,41,29,715
1999,8,27,10,59,22,786
1999,8,27,12,20,3,6856
1999,8,27,14,8,34,980
1999,8,27,17,13,43,751
1999,8,27,18,20,9,1263
1999,8,27,19,50,23,1825
1999,8,27,21,46,34,434
1999,8,28,0,22,39,477
1999,8,28,0,56,41,219314
1999,8,28,2,11,16,953
1999,8,28,3,49,35,788
1999,8,28,15,23,17,554
1999,8,28,16,18,45,601
1999,8,28,17,59,18,268625
1999,8,28,23,20,40,5612
1999,8,29,1,41,39,541
1999,8,29,3,52,46,422
1999,8,29,6,35,51,1016
1999,8,29,8,49,5,1494
1999,8,29,13,7,20,569
1999,8,29,13,28,23,552
1999,8,29,16,31,54,271
1999,8,29,17,26,40,7704
1999,8,29,19,29,8,462
1999,8,30,1,29,33,418
1999,8,30,12,42,30,4554
1999,8,30,14,15,32,513
1999,8,30,14,34,31,1786
1999,8,30,17,28,11,1513
1999,8,30,18,49,54,1240
1999,8,30,20,56,7,13644
1999,8,31,18,45,36,363
1999,9,1,2,52,43,594
1999,9,1,5,33,56,1430
1999,9,8,5,55,15,10565
1999,9,8,12,15,1,74955
1999,9,11,6,29,34,924
1999,9,13,6,13,6,1527
1999,9,13,7,9,27,4635
1999,9,13,7,24,23,778
1999,9,13,12,2,45,865
1999,9,14,2,33,29,599
1999,9,14,3,31,38,845
1999,9,14,4,1,12,3046
1999,9,15,14,54,46,909
1999,9,16,1,30,23,953
1999,9,16,3,28,12,1376
1999,9,16,22,10,41,678
1999,9,17,1,11,35,7014
1999,9,17,1,18,57,61855
1999,9,17,13,49,47,719
1999,9,17,13,54,50,629
1999,9,17,18,1,41,782
1999,9,19,0,24,32,1351
1999,9,19,0,31,14,1063
1999,9,19,13,11,45,544
1999,9,19,14,10,2,526
1999,9,20,20,7,31,1068
1999,9,21,3,13,29,666
1999,9,21,7,18,39,2408
1999,9,22,4,9,27,530
1999,9,22,7,33,44,2241
1999,9,22,10,6,14,709
1999,9,22,13,32,27,9924
1999,9,24,20,16,28,1104
1999,10,1,0,15,35,2649
1999,10,1,3,17,48,258
1999,10,1,5,28,23,419
1999,10,1,7,14,16,696
1999,10,1,8,12,20,9076
1999,10,1,10,28,21,1553
1999,10,2,1,50,17,448
1999,10,2,3,12,17,306
1999,10,2,6,23,48,1006
1999,10,2,17,1,32,303
1999,10,3,11,55,51,298
1999,10,3,14,25,42,256
1999,10,3,17,4,27,1489
1999,10,4,7,36,24,748
1999,10,5,3,16,44,515
1999,10,5,8,52,1,252
1999,10,6,11,23,40,539
1999,10,7,13,34,28,1011
1999,10,7,23,52,38,893
1999,10,8,4,6,28,824
1999,10,9,0,38,44,455
1999,10,10,17,11,40,226
1999,10,11,2,46,36,9339
1999,10,11,20,10,10,1437
1999,10,12,2,49,1,671
1999,10,12,23,23,0,385
1999,10,14,6,36,4,1699
1999,10,14,17,43,5,513
1999,10,15,1,7,28,626
1999,10,15,20,13,58,1299
1999,10,15,20,28,31,532
1999,10,15,23,55,15,3990
1999,10,16,1,22,32,427
1999,10,16,3,3,24,551
1999,10,16,10,58,26,11935
1999,10,16,19,43,42,412
1999,10,17,0,29,29,482
1999,10,17,10,4,24,13361
1999,10,18,1,53,27,4788
1999,10,18,17,33,59,515
1999,10,19,8,11,39,406
1999,10,19,20,22,9,473
1999,10,19,22,0,39,623
1999,10,20,6,0,42,1748
1999,10,20,9,26,27,549
1999,10,21,13,34,43,549
1999,10,21,19,23,48,987
1999,10,23,6,0,46,2910
1999,10,23,17,27,27,1585
1999,10,24,1,29,58,2330
1999,10,25,2,23,17,9432
1999,10,26,2,26,2,1154
1999,10,26,3,31,40,1793
1999,10,26,4,49,15,1636
1999,10,26,6,19,3,1378
1999,10,26,9,54,51,845
1999,10,26,9,58,58,919
1999,10,26,11,14,20,601
1999,10,26,11,53,29,2288
1999,10,26,12,59,22,2693
1999,10,26,15,53,9,648
1999,10,26,16,24,4,1027
1999,10,26,18,50,18,901
1999,10,26,19,25,34,1138
1999,10,26,21,4,37,681
1999,10,26,21,18,44,11929
1999,10,26,23,51,27,489
1999,10,27,0,15,10,585
1999,10,27,4,28,32,8189
1999,10,27,9,10,5,16960
1999,10,27,10,59,56,1391
1999,10,27,15,29,48,967
1999,10,27,15,58,13,514
1999,10,27,18,40,0,2537
1999,10,27,21,59,54,408
1999,10,28,13,28,26,373
1999,10,28,19,59,8,1415
1999,10,28,22,55,33,367
1999,10,29,17,6,1,2880
1999,10,31,17,16,57,829
1999,11,1,21,22,16,1361
1999,11,2,13,19,12,780
1999,11,3,22,42,6,2799
1999,11,4,1,30,46,4841
1999,11,4,1,38,42,706
1999,11,4,2,57,37,966
1999,11,4,3,38,3,915
1999,11,4,5,0,41,1532
1999,11,4,15,37,6,600
1999,11,4,18,55,42,1866
1999,11,5,18,15,29,9708
1999,11,6,0,47,33,1075
1999,11,6,2,13,29,447
1999,11,8,0,33,33,885
1999,11,8,5,59,11,806
1999,11,8,11,9,37,2228
1999,11,8,17,3,2,1624
1999,11,8,18,38,8,2003
1999,11,8,20,9,9,1649
1999,11,9,6,6,16,2107
1999,11,9,6,12,58,8150
1999,11,9,6,16,49,12227
1999,11,9,7,20,56,3657
1999,11,9,7,56,28,724
1999,11,9,8,49,59,2214
1999,11,9,9,5,2,1199
1999,11,9,9,37,12,7021
1999,11,9,9,40,50,1942
1999,11,9,10,29,20,544
1999,11,9,11,6,40,2507
1999,11,9,11,54,30,1569
1999,11,9,12,9,10,1124
1999,11,9,19,56,43,1625
1999,11,10,6,2,12,894
1999,11,10,10,24,59,584
1999,11,10,14,39,40,896
1999,11,10,16,33,43,580
1999,11,10,19,49,17,616
1999,11,11,0,36,13,593
1999,11,11,1,59,22,3425
1999,11,11,3,51,30,3221
1999,11,11,4,53,28,1277
1999,11,11,19,9,19,2069
